date,day,hour,food,count,celsius(C),rain(mm)
2020-06-30,Tuesday,22,회,7,18.6,0.2
2020-06-30,Tuesday,23,돈까스/일식,5,18.7,0
2020-06-30,Tuesday,23,분식,4,18.7,0
2020-06-30,Tuesday,23,아시안/양식,1,18.7,0
2020-06-30,Tuesday,23,야식,14,18.7,0
2020-06-30,Tuesday,23,족발/보쌈,15,18.7,0
2020-06-30,Tuesday,23,중식,2,18.7,0
2020-06-30,Tuesday,23,찜탕,1,18.7,0
2020-06-30,Tuesday,23,치킨,72,18.7,0
2020-06-30,Tuesday,23,카페/디저트,5,18.7,0
2020-06-30,Tuesday,23,패스트푸드,12,18.7,0
2020-06-30,Tuesday,23,피자,15,18.7,0
2020-06-30,Tuesday,23,한식,9,18.7,0
2020-06-30,Tuesday,23,회,1,18.7,0
2020-07-01,Wednesday,0,돈까스/일식,2,18.8,0
2020-07-01,Wednesday,0,분식,5,18.8,0
2020-07-01,Wednesday,0,아시안/양식,1,18.8,0
2020-07-01,Wednesday,0,야식,7,18.8,0
2020-07-01,Wednesday,0,족발/보쌈,2,18.8,0
2020-07-01,Wednesday,0,중식,3,18.8,0
2020-07-01,Wednesday,0,치킨,43,18.8,0
2020-07-01,Wednesday,0,카페/디저트,2,18.8,0
2020-07-01,Wednesday,0,피자,5,18.8,0
2020-07-01,Wednesday,0,한식,3,18.8,0
2020-07-01,Wednesday,0,회,1,18.8,0
2020-07-01,Wednesday,1,분식,1,18.8,0
2020-07-01,Wednesday,1,야식,1,18.8,0
2020-07-01,Wednesday,1,족발/보쌈,2,18.8,0
2020-07-01,Wednesday,1,중식,1,18.8,0
2020-07-01,Wednesday,1,치킨,26,18.8,0
2020-07-01,Wednesday,1,카페/디저트,1,18.8,0
2020-07-01,Wednesday,1,한식,4,18.8,0
2020-07-01,Wednesday,2,치킨,2,18.7,0
2020-07-01,Wednesday,3,한식,4,18.4,0
2020-07-01,Wednesday,5,한식,1,18.2,0
2020-07-01,Wednesday,6,한식,2,18.3,0
2020-07-01,Wednesday,7,한식,1,18.5,0
2020-07-01,Wednesday,8,패스트푸드,1,19.1,0
2020-07-01,Wednesday,8,한식,1,19.1,0
2020-07-01,Wednesday,9,카페/디저트,3,19.6,0
2020-07-01,Wednesday,9,패스트푸드,2,19.6,0
2020-07-01,Wednesday,9,한식,6,19.6,0
2020-07-01,Wednesday,10,돈까스/일식,6,21.2,0
2020-07-01,Wednesday,10,분식,16,21.2,0
2020-07-01,Wednesday,10,아시안/양식,1,21.2,0
2020-07-01,Wednesday,10,야식,2,21.2,0
2020-07-01,Wednesday,10,족발/보쌈,2,21.2,0
2020-07-01,Wednesday,10,찜탕,3,21.2,0
2020-07-01,Wednesday,10,치킨,5,21.2,0
2020-07-01,Wednesday,10,카페/디저트,12,21.2,0
2020-07-01,Wednesday,10,패스트푸드,12,21.2,0
2020-07-01,Wednesday,10,한식,9,21.2,0
2020-07-01,Wednesday,11,도시락,9,21.6,0
2020-07-01,Wednesday,11,돈까스/일식,32,21.6,0
2020-07-01,Wednesday,11,분식,52,21.6,0
2020-07-01,Wednesday,11,아시안/양식,12,21.6,0
2020-07-01,Wednesday,11,야식,1,21.6,0
2020-07-01,Wednesday,11,족발/보쌈,8,21.6,0
2020-07-01,Wednesday,11,중식,14,21.6,0
2020-07-01,Wednesday,11,찜탕,5,21.6,0
2020-07-01,Wednesday,11,치킨,18,21.6,0
2020-07-01,Wednesday,11,카페/디저트,19,21.6,0
2020-07-01,Wednesday,11,패스트푸드,51,21.6,0
2020-07-01,Wednesday,11,피자,21,21.6,0
2020-07-01,Wednesday,11,한식,51,21.6,0
2020-07-01,Wednesday,12,도시락,10,21.7,0
2020-07-01,Wednesday,12,돈까스/일식,24,21.7,0
2020-07-01,Wednesday,12,분식,47,21.7,0
2020-07-01,Wednesday,12,아시안/양식,9,21.7,0
2020-07-01,Wednesday,12,야식,5,21.7,0
2020-07-01,Wednesday,12,족발/보쌈,9,21.7,0
2020-07-01,Wednesday,12,중식,22,21.7,0
2020-07-01,Wednesday,12,찜탕,3,21.7,0
2020-07-01,Wednesday,12,치킨,36,21.7,0
2020-07-01,Wednesday,12,카페/디저트,21,21.7,0
2020-07-01,Wednesday,12,패스트푸드,61,21.7,0
2020-07-01,Wednesday,12,피자,22,21.7,0
2020-07-01,Wednesday,12,한식,46,21.7,0
2020-07-01,Wednesday,12,회,3,21.7,0
2020-07-01,Wednesday,13,도시락,4,21.9,0
2020-07-01,Wednesday,13,돈까스/일식,23,21.9,0
2020-07-01,Wednesday,13,분식,20,21.9,0
2020-07-01,Wednesday,13,아시안/양식,9,21.9,0
2020-07-01,Wednesday,13,족발/보쌈,4,21.9,0
2020-07-01,Wednesday,13,중식,10,21.9,0
2020-07-01,Wednesday,13,찜탕,3,21.9,0
2020-07-01,Wednesday,13,치킨,26,21.9,0
2020-07-01,Wednesday,13,카페/디저트,30,21.9,0
2020-07-01,Wednesday,13,패스트푸드,57,21.9,0
2020-07-01,Wednesday,13,피자,14,21.9,0
2020-07-01,Wednesday,13,한식,25,21.9,0
2020-07-01,Wednesday,13,회,3,21.9,0
2020-07-01,Wednesday,14,돈까스/일식,9,22.5,0
2020-07-01,Wednesday,14,분식,26,22.5,0
2020-07-01,Wednesday,14,아시안/양식,6,22.5,0
2020-07-01,Wednesday,14,야식,4,22.5,0
2020-07-01,Wednesday,14,족발/보쌈,3,22.5,0
2020-07-01,Wednesday,14,중식,9,22.5,0
2020-07-01,Wednesday,14,찜탕,2,22.5,0
2020-07-01,Wednesday,14,치킨,25,22.5,0
2020-07-01,Wednesday,14,카페/디저트,21,22.5,0
2020-07-01,Wednesday,14,패스트푸드,36,22.5,0
2020-07-01,Wednesday,14,피자,3,22.5,0
2020-07-01,Wednesday,14,한식,28,22.5,0
2020-07-01,Wednesday,14,회,1,22.5,0
2020-07-01,Wednesday,15,도시락,1,23.4,0
2020-07-01,Wednesday,15,돈까스/일식,6,23.4,0
2020-07-01,Wednesday,15,분식,22,23.4,0
2020-07-01,Wednesday,15,아시안/양식,5,23.4,0
2020-07-01,Wednesday,15,야식,1,23.4,0
2020-07-01,Wednesday,15,족발/보쌈,9,23.4,0
2020-07-01,Wednesday,15,중식,5,23.4,0
2020-07-01,Wednesday,15,치킨,27,23.4,0
2020-07-01,Wednesday,15,카페/디저트,20,23.4,0
2020-07-01,Wednesday,15,패스트푸드,35,23.4,0
2020-07-01,Wednesday,15,피자,13,23.4,0
2020-07-01,Wednesday,15,한식,17,23.4,0
2020-07-01,Wednesday,16,도시락,1,23.9,0
2020-07-01,Wednesday,16,돈까스/일식,9,23.9,0
2020-07-01,Wednesday,16,분식,23,23.9,0
2020-07-01,Wednesday,16,아시안/양식,6,23.9,0
2020-07-01,Wednesday,16,야식,3,23.9,0
2020-07-01,Wednesday,16,족발/보쌈,15,23.9,0
2020-07-01,Wednesday,16,중식,9,23.9,0
2020-07-01,Wednesday,16,찜탕,1,23.9,0
2020-07-01,Wednesday,16,치킨,31,23.9,0
2020-07-01,Wednesday,16,카페/디저트,20,23.9,0
2020-07-01,Wednesday,16,패스트푸드,33,23.9,0
2020-07-01,Wednesday,16,피자,13,23.9,0
2020-07-01,Wednesday,16,한식,18,23.9,0
2020-07-01,Wednesday,16,회,1,23.9,0
2020-07-01,Wednesday,17,도시락,2,24.3,0
2020-07-01,Wednesday,17,돈까스/일식,16,24.3,0
2020-07-01,Wednesday,17,분식,34,24.3,0
2020-07-01,Wednesday,17,아시안/양식,11,24.3,0
2020-07-01,Wednesday,17,야식,20,24.3,0
2020-07-01,Wednesday,17,족발/보쌈,35,24.3,0
2020-07-01,Wednesday,17,중식,9,24.3,0
2020-07-01,Wednesday,17,찜탕,6,24.3,0
2020-07-01,Wednesday,17,치킨,104,24.3,0
2020-07-01,Wednesday,17,카페/디저트,23,24.3,0
2020-07-01,Wednesday,17,패스트푸드,52,24.3,0
2020-07-01,Wednesday,17,피자,15,24.3,0
2020-07-01,Wednesday,17,한식,21,24.3,0
2020-07-01,Wednesday,17,회,1,24.3,0
2020-07-01,Wednesday,18,도시락,4,24.1,0
2020-07-01,Wednesday,18,돈까스/일식,33,24.1,0
2020-07-01,Wednesday,18,분식,57,24.1,0
2020-07-01,Wednesday,18,아시안/양식,13,24.1,0
2020-07-01,Wednesday,18,야식,21,24.1,0
2020-07-01,Wednesday,18,족발/보쌈,62,24.1,0
2020-07-01,Wednesday,18,중식,12,24.1,0
2020-07-01,Wednesday,18,찜탕,18,24.1,0
2020-07-01,Wednesday,18,치킨,216,24.1,0
2020-07-01,Wednesday,18,카페/디저트,17,24.1,0
2020-07-01,Wednesday,18,패스트푸드,52,24.1,0
2020-07-01,Wednesday,18,피자,32,24.1,0
2020-07-01,Wednesday,18,한식,56,24.1,0
2020-07-01,Wednesday,18,회,11,24.1,0
2020-07-01,Wednesday,19,도시락,2,23.7,0
2020-07-01,Wednesday,19,돈까스/일식,33,23.7,0
2020-07-01,Wednesday,19,분식,62,23.7,0
2020-07-01,Wednesday,19,아시안/양식,12,23.7,0
2020-07-01,Wednesday,19,야식,30,23.7,0
2020-07-01,Wednesday,19,족발/보쌈,72,23.7,0
2020-07-01,Wednesday,19,중식,13,23.7,0
2020-07-01,Wednesday,19,찜탕,20,23.7,0
2020-07-01,Wednesday,19,치킨,182,23.7,0
2020-07-01,Wednesday,19,카페/디저트,37,23.7,0
2020-07-01,Wednesday,19,패스트푸드,60,23.7,0
2020-07-01,Wednesday,19,피자,40,23.7,0
2020-07-01,Wednesday,19,한식,51,23.7,0
2020-07-01,Wednesday,19,회,12,23.7,0
2020-07-01,Wednesday,20,돈까스/일식,18,23,0
2020-07-01,Wednesday,20,분식,31,23,0
2020-07-01,Wednesday,20,아시안/양식,5,23,0
2020-07-01,Wednesday,20,야식,28,23,0
2020-07-01,Wednesday,20,족발/보쌈,48,23,0
2020-07-01,Wednesday,20,중식,10,23,0
2020-07-01,Wednesday,20,찜탕,12,23,0
2020-07-01,Wednesday,20,치킨,164,23,0
2020-07-01,Wednesday,20,카페/디저트,47,23,0
2020-07-01,Wednesday,20,패스트푸드,54,23,0
2020-07-01,Wednesday,20,피자,28,23,0
2020-07-01,Wednesday,20,한식,40,23,0
2020-07-01,Wednesday,20,회,9,23,0
2020-07-01,Wednesday,21,돈까스/일식,2,22.3,0
2020-07-01,Wednesday,21,분식,32,22.3,0
2020-07-01,Wednesday,21,아시안/양식,3,22.3,0
2020-07-01,Wednesday,21,야식,23,22.3,0
2020-07-01,Wednesday,21,족발/보쌈,29,22.3,0
2020-07-01,Wednesday,21,중식,2,22.3,0
2020-07-01,Wednesday,21,찜탕,4,22.3,0
2020-07-01,Wednesday,21,치킨,110,22.3,0
2020-07-01,Wednesday,21,카페/디저트,33,22.3,0
2020-07-01,Wednesday,21,패스트푸드,42,22.3,0
2020-07-01,Wednesday,21,피자,22,22.3,0
2020-07-01,Wednesday,21,한식,24,22.3,0
2020-07-01,Wednesday,22,돈까스/일식,1,21.8,0
2020-07-01,Wednesday,22,분식,13,21.8,0
2020-07-01,Wednesday,22,야식,19,21.8,0
2020-07-01,Wednesday,22,족발/보쌈,8,21.8,0
2020-07-01,Wednesday,22,중식,1,21.8,0
2020-07-01,Wednesday,22,찜탕,5,21.8,0
2020-07-01,Wednesday,22,치킨,97,21.8,0
2020-07-01,Wednesday,22,카페/디저트,21,21.8,0
2020-07-01,Wednesday,22,패스트푸드,17,21.8,0
2020-07-01,Wednesday,22,피자,12,21.8,0
2020-07-01,Wednesday,22,한식,13,21.8,0
2020-07-01,Wednesday,22,회,4,21.8,0
2020-07-01,Wednesday,23,돈까스/일식,6,21.3,0
2020-07-01,Wednesday,23,분식,1,21.3,0
2020-07-01,Wednesday,23,야식,12,21.3,0
2020-07-01,Wednesday,23,족발/보쌈,12,21.3,0
2020-07-01,Wednesday,23,중식,2,21.3,0
2020-07-01,Wednesday,23,치킨,51,21.3,0
2020-07-01,Wednesday,23,카페/디저트,3,21.3,0
2020-07-01,Wednesday,23,패스트푸드,10,21.3,0
2020-07-01,Wednesday,23,피자,13,21.3,0
2020-07-01,Wednesday,23,한식,14,21.3,0
2020-07-01,Wednesday,23,회,1,21.3,0
2020-07-02,Thursday,0,돈까스/일식,3,21,0
2020-07-02,Thursday,0,분식,4,21,0
2020-07-02,Thursday,0,야식,13,21,0
2020-07-02,Thursday,0,족발/보쌈,4,21,0
2020-07-02,Thursday,0,중식,3,21,0
2020-07-02,Thursday,0,치킨,31,21,0
2020-07-02,Thursday,0,카페/디저트,1,21,0
2020-07-02,Thursday,0,피자,1,21,0
2020-07-02,Thursday,0,한식,8,21,0
2020-07-02,Thursday,0,회,3,21,0
2020-07-02,Thursday,1,분식,3,20.5,0
2020-07-02,Thursday,1,야식,5,20.5,0
2020-07-02,Thursday,1,중식,2,20.5,0
2020-07-02,Thursday,1,치킨,15,20.5,0
2020-07-02,Thursday,1,카페/디저트,1,20.5,0
2020-07-02,Thursday,1,한식,5,20.5,0
2020-07-02,Thursday,2,치킨,4,20.5,0
2020-07-02,Thursday,2,한식,1,20.5,0
2020-07-02,Thursday,3,한식,5,20.5,0
2020-07-02,Thursday,4,한식,5,20.6,0
2020-07-02,Thursday,5,한식,5,20.6,0
2020-07-02,Thursday,6,한식,2,20.8,0
2020-07-02,Thursday,7,한식,3,20.9,0
2020-07-02,Thursday,9,분식,1,22.1,0
2020-07-02,Thursday,9,아시안/양식,1,22.1,0
2020-07-02,Thursday,9,카페/디저트,1,22.1,0
2020-07-02,Thursday,9,한식,6,22.1,0
2020-07-02,Thursday,10,도시락,2,22.6,0
2020-07-02,Thursday,10,돈까스/일식,2,22.6,0
2020-07-02,Thursday,10,분식,14,22.6,0
2020-07-02,Thursday,10,아시안/양식,1,22.6,0
2020-07-02,Thursday,10,족발/보쌈,1,22.6,0
2020-07-02,Thursday,10,치킨,3,22.6,0
2020-07-02,Thursday,10,카페/디저트,10,22.6,0
2020-07-02,Thursday,10,패스트푸드,10,22.6,0
2020-07-02,Thursday,10,한식,11,22.6,0
2020-07-02,Thursday,11,도시락,9,23.9,0
2020-07-02,Thursday,11,돈까스/일식,24,23.9,0
2020-07-02,Thursday,11,분식,50,23.9,0
2020-07-02,Thursday,11,아시안/양식,13,23.9,0
2020-07-02,Thursday,11,야식,1,23.9,0
2020-07-02,Thursday,11,족발/보쌈,7,23.9,0
2020-07-02,Thursday,11,중식,12,23.9,0
2020-07-02,Thursday,11,찜탕,4,23.9,0
2020-07-02,Thursday,11,치킨,16,23.9,0
2020-07-02,Thursday,11,카페/디저트,19,23.9,0
2020-07-02,Thursday,11,패스트푸드,48,23.9,0
2020-07-02,Thursday,11,피자,11,23.9,0
2020-07-02,Thursday,11,한식,49,23.9,0
2020-07-02,Thursday,11,회,2,23.9,0
2020-07-02,Thursday,12,도시락,10,25.3,0
2020-07-02,Thursday,12,돈까스/일식,35,25.3,0
2020-07-02,Thursday,12,분식,60,25.3,0
2020-07-02,Thursday,12,아시안/양식,15,25.3,0
2020-07-02,Thursday,12,야식,1,25.3,0
2020-07-02,Thursday,12,족발/보쌈,8,25.3,0
2020-07-02,Thursday,12,중식,11,25.3,0
2020-07-02,Thursday,12,찜탕,1,25.3,0
2020-07-02,Thursday,12,치킨,28,25.3,0
2020-07-02,Thursday,12,카페/디저트,14,25.3,0
2020-07-02,Thursday,12,패스트푸드,36,25.3,0
2020-07-02,Thursday,12,피자,12,25.3,0
2020-07-02,Thursday,12,한식,37,25.3,0
2020-07-02,Thursday,12,회,1,25.3,0
2020-07-02,Thursday,13,도시락,1,27,0
2020-07-02,Thursday,13,돈까스/일식,19,27,0
2020-07-02,Thursday,13,분식,39,27,0
2020-07-02,Thursday,13,아시안/양식,7,27,0
2020-07-02,Thursday,13,야식,3,27,0
2020-07-02,Thursday,13,족발/보쌈,4,27,0
2020-07-02,Thursday,13,중식,7,27,0
2020-07-02,Thursday,13,찜탕,2,27,0
2020-07-02,Thursday,13,치킨,26,27,0
2020-07-02,Thursday,13,카페/디저트,16,27,0
2020-07-02,Thursday,13,패스트푸드,28,27,0
2020-07-02,Thursday,13,피자,13,27,0
2020-07-02,Thursday,13,한식,22,27,0
2020-07-02,Thursday,14,도시락,5,28.3,0
2020-07-02,Thursday,14,돈까스/일식,10,28.3,0
2020-07-02,Thursday,14,분식,17,28.3,0
2020-07-02,Thursday,14,아시안/양식,5,28.3,0
2020-07-02,Thursday,14,야식,1,28.3,0
2020-07-02,Thursday,14,족발/보쌈,12,28.3,0
2020-07-02,Thursday,14,중식,3,28.3,0
2020-07-02,Thursday,14,찜탕,4,28.3,0
2020-07-02,Thursday,14,치킨,28,28.3,0
2020-07-02,Thursday,14,카페/디저트,20,28.3,0
2020-07-02,Thursday,14,패스트푸드,37,28.3,0
2020-07-02,Thursday,14,피자,10,28.3,0
2020-07-02,Thursday,14,한식,21,28.3,0
2020-07-02,Thursday,14,회,1,28.3,0
2020-07-02,Thursday,15,도시락,1,28.6,0
2020-07-02,Thursday,15,돈까스/일식,13,28.6,0
2020-07-02,Thursday,15,분식,24,28.6,0
2020-07-02,Thursday,15,아시안/양식,3,28.6,0
2020-07-02,Thursday,15,족발/보쌈,8,28.6,0
2020-07-02,Thursday,15,중식,4,28.6,0
2020-07-02,Thursday,15,치킨,32,28.6,0
2020-07-02,Thursday,15,카페/디저트,22,28.6,0
2020-07-02,Thursday,15,패스트푸드,33,28.6,0
2020-07-02,Thursday,15,피자,8,28.6,0
2020-07-02,Thursday,15,한식,20,28.6,0
2020-07-02,Thursday,16,도시락,2,29.3,0
2020-07-02,Thursday,16,돈까스/일식,6,29.3,0
2020-07-02,Thursday,16,분식,33,29.3,0
2020-07-02,Thursday,16,아시안/양식,3,29.3,0
2020-07-02,Thursday,16,야식,6,29.3,0
2020-07-02,Thursday,16,족발/보쌈,18,29.3,0
2020-07-02,Thursday,16,중식,6,29.3,0
2020-07-02,Thursday,16,찜탕,4,29.3,0
2020-07-02,Thursday,16,치킨,39,29.3,0
2020-07-02,Thursday,16,카페/디저트,18,29.3,0
2020-07-02,Thursday,16,패스트푸드,30,29.3,0
2020-07-02,Thursday,16,피자,11,29.3,0
2020-07-02,Thursday,16,한식,16,29.3,0
2020-07-02,Thursday,17,도시락,5,29.7,0
2020-07-02,Thursday,17,돈까스/일식,16,29.7,0
2020-07-02,Thursday,17,분식,49,29.7,0
2020-07-02,Thursday,17,아시안/양식,12,29.7,0
2020-07-02,Thursday,17,야식,6,29.7,0
2020-07-02,Thursday,17,족발/보쌈,39,29.7,0
2020-07-02,Thursday,17,중식,11,29.7,0
2020-07-02,Thursday,17,찜탕,9,29.7,0
2020-07-02,Thursday,17,치킨,93,29.7,0
2020-07-02,Thursday,17,카페/디저트,15,29.7,0
2020-07-02,Thursday,17,패스트푸드,36,29.7,0
2020-07-02,Thursday,17,피자,14,29.7,0
2020-07-02,Thursday,17,한식,32,29.7,0
2020-07-02,Thursday,17,회,6,29.7,0
2020-07-02,Thursday,18,도시락,5,28.3,0
2020-07-02,Thursday,18,돈까스/일식,33,28.3,0
2020-07-02,Thursday,18,분식,71,28.3,0
2020-07-02,Thursday,18,아시안/양식,12,28.3,0
2020-07-02,Thursday,18,야식,26,28.3,0
2020-07-02,Thursday,18,족발/보쌈,71,28.3,0
2020-07-02,Thursday,18,중식,15,28.3,0
2020-07-02,Thursday,18,찜탕,15,28.3,0
2020-07-02,Thursday,18,치킨,151,28.3,0
2020-07-02,Thursday,18,카페/디저트,33,28.3,0
2020-07-02,Thursday,18,패스트푸드,47,28.3,0
2020-07-02,Thursday,18,피자,28,28.3,0
2020-07-02,Thursday,18,한식,58,28.3,0
2020-07-02,Thursday,18,회,13,28.3,0
2020-07-02,Thursday,19,도시락,2,27.1,0
2020-07-02,Thursday,19,돈까스/일식,42,27.1,0
2020-07-02,Thursday,19,분식,63,27.1,0
2020-07-02,Thursday,19,아시안/양식,11,27.1,0
2020-07-02,Thursday,19,야식,30,27.1,0
2020-07-02,Thursday,19,족발/보쌈,64,27.1,0
2020-07-02,Thursday,19,중식,17,27.1,0
2020-07-02,Thursday,19,찜탕,9,27.1,0
2020-07-02,Thursday,19,치킨,170,27.1,0
2020-07-02,Thursday,19,카페/디저트,35,27.1,0
2020-07-02,Thursday,19,패스트푸드,57,27.1,0
2020-07-02,Thursday,19,피자,29,27.1,0
2020-07-02,Thursday,19,한식,73,27.1,0
2020-07-02,Thursday,19,회,7,27.1,0
2020-07-02,Thursday,20,도시락,1,25.9,0
2020-07-02,Thursday,20,돈까스/일식,15,25.9,0
2020-07-02,Thursday,20,분식,40,25.9,0
2020-07-02,Thursday,20,아시안/양식,9,25.9,0
2020-07-02,Thursday,20,야식,22,25.9,0
2020-07-02,Thursday,20,족발/보쌈,43,25.9,0
2020-07-02,Thursday,20,중식,17,25.9,0
2020-07-02,Thursday,20,찜탕,6,25.9,0
2020-07-02,Thursday,20,치킨,128,25.9,0
2020-07-02,Thursday,20,카페/디저트,47,25.9,0
2020-07-02,Thursday,20,패스트푸드,59,25.9,0
2020-07-02,Thursday,20,피자,29,25.9,0
2020-07-02,Thursday,20,한식,55,25.9,0
2020-07-02,Thursday,20,회,4,25.9,0
2020-07-02,Thursday,21,돈까스/일식,9,24.6,0
2020-07-02,Thursday,21,분식,35,24.6,0
2020-07-02,Thursday,21,아시안/양식,4,24.6,0
2020-07-02,Thursday,21,야식,22,24.6,0
2020-07-02,Thursday,21,족발/보쌈,31,24.6,0
2020-07-02,Thursday,21,중식,4,24.6,0
2020-07-02,Thursday,21,찜탕,7,24.6,0
2020-07-02,Thursday,21,치킨,113,24.6,0
2020-07-02,Thursday,21,카페/디저트,40,24.6,0
2020-07-02,Thursday,21,패스트푸드,36,24.6,0
2020-07-02,Thursday,21,피자,15,24.6,0
2020-07-02,Thursday,21,한식,26,24.6,0
2020-07-02,Thursday,21,회,8,24.6,0
2020-07-02,Thursday,22,돈까스/일식,6,23.9,0
2020-07-02,Thursday,22,분식,14,23.9,0
2020-07-02,Thursday,22,야식,18,23.9,0
2020-07-02,Thursday,22,족발/보쌈,22,23.9,0
2020-07-02,Thursday,22,중식,2,23.9,0
2020-07-02,Thursday,22,찜탕,1,23.9,0
2020-07-02,Thursday,22,치킨,85,23.9,0
2020-07-02,Thursday,22,카페/디저트,13,23.9,0
2020-07-02,Thursday,22,패스트푸드,19,23.9,0
2020-07-02,Thursday,22,피자,17,23.9,0
2020-07-02,Thursday,22,한식,23,23.9,0
2020-07-02,Thursday,22,회,4,23.9,0
2020-07-02,Thursday,23,돈까스/일식,1,23.4,0
2020-07-02,Thursday,23,분식,10,23.4,0
2020-07-02,Thursday,23,야식,10,23.4,0
2020-07-02,Thursday,23,족발/보쌈,11,23.4,0
2020-07-02,Thursday,23,찜탕,1,23.4,0
2020-07-02,Thursday,23,치킨,59,23.4,0
2020-07-02,Thursday,23,카페/디저트,6,23.4,0
2020-07-02,Thursday,23,패스트푸드,3,23.4,0
2020-07-02,Thursday,23,피자,9,23.4,0
2020-07-02,Thursday,23,한식,15,23.4,0
2020-07-02,Thursday,23,회,5,23.4,0
2020-07-03,Friday,0,돈까스/일식,1,23.1,0
2020-07-03,Friday,0,분식,10,23.1,0
2020-07-03,Friday,0,야식,4,23.1,0
2020-07-03,Friday,0,족발/보쌈,5,23.1,0
2020-07-03,Friday,0,중식,1,23.1,0
2020-07-03,Friday,0,치킨,40,23.1,0
2020-07-03,Friday,0,카페/디저트,1,23.1,0
2020-07-03,Friday,0,피자,2,23.1,0
2020-07-03,Friday,0,한식,7,23.1,0
2020-07-03,Friday,0,회,2,23.1,0
2020-07-03,Friday,1,분식,2,22.9,0
2020-07-03,Friday,1,야식,2,22.9,0
2020-07-03,Friday,1,족발/보쌈,5,22.9,0
2020-07-03,Friday,1,중식,2,22.9,0
2020-07-03,Friday,1,치킨,23,22.9,0
2020-07-03,Friday,1,한식,6,22.9,0
2020-07-03,Friday,2,치킨,8,22.5,0
2020-07-03,Friday,2,한식,3,22.5,0
2020-07-03,Friday,3,치킨,1,22,0
2020-07-03,Friday,3,한식,1,22,0
2020-07-03,Friday,4,한식,4,21.9,0
2020-07-03,Friday,5,한식,4,21.8,0
2020-07-03,Friday,6,한식,7,21.7,0
2020-07-03,Friday,7,한식,5,22.5,0
2020-07-03,Friday,8,카페/디저트,3,24.1,0
2020-07-03,Friday,8,한식,7,24.1,0
2020-07-03,Friday,9,치킨,1,25.9,0
2020-07-03,Friday,9,카페/디저트,2,25.9,0
2020-07-03,Friday,9,패스트푸드,2,25.9,0
2020-07-03,Friday,9,한식,7,25.9,0
2020-07-03,Friday,10,돈까스/일식,7,27.5,0
2020-07-03,Friday,10,분식,19,27.5,0
2020-07-03,Friday,10,아시안/양식,2,27.5,0
2020-07-03,Friday,10,중식,1,27.5,0
2020-07-03,Friday,10,찜탕,1,27.5,0
2020-07-03,Friday,10,치킨,7,27.5,0
2020-07-03,Friday,10,카페/디저트,14,27.5,0
2020-07-03,Friday,10,패스트푸드,13,27.5,0
2020-07-03,Friday,10,한식,12,27.5,0
2020-07-03,Friday,11,도시락,2,28.7,0
2020-07-03,Friday,11,돈까스/일식,31,28.7,0
2020-07-03,Friday,11,분식,49,28.7,0
2020-07-03,Friday,11,아시안/양식,12,28.7,0
2020-07-03,Friday,11,족발/보쌈,5,28.7,0
2020-07-03,Friday,11,중식,9,28.7,0
2020-07-03,Friday,11,치킨,26,28.7,0
2020-07-03,Friday,11,카페/디저트,24,28.7,0
2020-07-03,Friday,11,패스트푸드,55,28.7,0
2020-07-03,Friday,11,피자,11,28.7,0
2020-07-03,Friday,11,한식,71,28.7,0
2020-07-03,Friday,12,도시락,4,29.5,0
2020-07-03,Friday,12,돈까스/일식,39,29.5,0
2020-07-03,Friday,12,분식,42,29.5,0
2020-07-03,Friday,12,아시안/양식,13,29.5,0
2020-07-03,Friday,12,야식,1,29.5,0
2020-07-03,Friday,12,족발/보쌈,6,29.5,0
2020-07-03,Friday,12,중식,15,29.5,0
2020-07-03,Friday,12,찜탕,4,29.5,0
2020-07-03,Friday,12,치킨,49,29.5,0
2020-07-03,Friday,12,카페/디저트,24,29.5,0
2020-07-03,Friday,12,패스트푸드,69,29.5,0
2020-07-03,Friday,12,피자,10,29.5,0
2020-07-03,Friday,12,한식,42,29.5,0
2020-07-03,Friday,12,회,3,29.5,0
2020-07-03,Friday,13,도시락,4,30.1,0
2020-07-03,Friday,13,돈까스/일식,18,30.1,0
2020-07-03,Friday,13,분식,27,30.1,0
2020-07-03,Friday,13,아시안/양식,11,30.1,0
2020-07-03,Friday,13,족발/보쌈,12,30.1,0
2020-07-03,Friday,13,중식,9,30.1,0
2020-07-03,Friday,13,찜탕,1,30.1,0
2020-07-03,Friday,13,치킨,47,30.1,0
2020-07-03,Friday,13,카페/디저트,33,30.1,0
2020-07-03,Friday,13,패스트푸드,37,30.1,0
2020-07-03,Friday,13,피자,9,30.1,0
2020-07-03,Friday,13,한식,33,30.1,0
2020-07-03,Friday,13,회,1,30.1,0
2020-07-03,Friday,14,도시락,3,30.4,0
2020-07-03,Friday,14,돈까스/일식,14,30.4,0
2020-07-03,Friday,14,분식,22,30.4,0
2020-07-03,Friday,14,아시안/양식,4,30.4,0
2020-07-03,Friday,14,야식,4,30.4,0
2020-07-03,Friday,14,족발/보쌈,4,30.4,0
2020-07-03,Friday,14,중식,5,30.4,0
2020-07-03,Friday,14,치킨,36,30.4,0
2020-07-03,Friday,14,카페/디저트,30,30.4,0
2020-07-03,Friday,14,패스트푸드,38,30.4,0
2020-07-03,Friday,14,피자,6,30.4,0
2020-07-03,Friday,14,한식,22,30.4,0
2020-07-03,Friday,14,회,1,30.4,0
2020-07-03,Friday,15,돈까스/일식,12,30.3,0
